timestamp,open,high,low,close,volume,close_time,quote_asset_volume,number_of_trades,taker_buy_base_volume,taker_buy_quote_volume,ignore
2025-08-28 18:00:00,210.40000000,212.75000000,209.50000000,212.05000000,152660.14800000,1756407599999,32237623.59737000,120290,89022.70700000,18807488.24887000,0
2025-08-28 19:00:00,212.06000000,213.03000000,209.79000000,209.94000000,162796.30700000,1756411199999,34392639.33297000,125435,69290.47500000,14649808.23602000,0
2025-08-28 20:00:00,209.95000000,213.64000000,209.64000000,213.21000000,167437.16600000,1756414799999,35491870.88391000,111619,101486.94200000,21514399.90560000,0
2025-08-28 21:00:00,213.22000000,213.94000000,211.90000000,213.71000000,137097.00100000,1756418399999,29191826.83333000,78096,71200.07800000,15162391.05294000,0
2025-08-28 22:00:00,213.71000000,215.73000000,213.55000000,214.22000000,189778.20200000,1756421999999,40713582.39959000,96940,119610.54300000,25660412.41878000,0
2025-08-28 23:00:00,214.22000000,215.31000000,213.71000000,214.43000000,169446.68100000,1756425599999,36351312.08553000,106104,90264.21800000,19368764.14512000,0
2025-08-29 00:00:00,214.43000000,217.97000000,214.09000000,215.07000000,395611.93900000,1756429199999,85351877.51169000,218998,221610.56200000,47835679.48012000,0
2025-08-29 01:00:00,215.07000000,215.43000000,212.00000000,213.47000000,310166.91100000,1756432799999,66249510.15885000,177994,137852.91100000,29456758.49701000,0
2025-08-29 02:00:00,213.47000000,217.50000000,212.77000000,215.30000000,388349.33900000,1756436399999,83795710.30053000,185513,217304.81600000,46904405.84923000,0
2025-08-29 03:00:00,215.31000000,217.80000000,214.22000000,216.86000000,267288.11100000,1756439999999,57763525.87918000,132099,154451.18900000,33388362.96740000,0
2025-08-29 04:00:00,216.86000000,218.00000000,216.07000000,217.13000000,421831.96300000,1756443599999,91638860.44720000,160659,264959.09900000,57574410.87815000,0
2025-08-29 05:00:00,217.13000000,217.25000000,214.66000000,215.80000000,220529.01400000,1756447199999,47558169.16153000,129835,97355.25300000,20995546.54939000,0
2025-08-29 06:00:00,215.81000000,216.21000000,212.70000000,212.73000000,576083.40400000,1756450799999,123330634.92815000,263060,250528.48500000,53624788.60344000,0
2025-08-29 07:00:00,212.73000000,212.73000000,207.80000000,208.77000000,650808.79100000,1756454399999,136449936.84624000,352208,281838.05600000,59069422.39960000,0
2025-08-29 08:00:00,208.78000000,210.07000000,206.15000000,206.82000000,471023.88200000,1756457999999,97960229.85958000,262195,222878.07200000,46361540.21309000,0
2025-08-29 09:00:00,206.81000000,207.88000000,205.34000000,207.71000000,395667.61900000,1756461599999,81743488.42351000,203429,174301.08600000,36042882.24299000,0
2025-08-29 10:00:00,207.70000000,209.38000000,206.89000000,207.57000000,263880.22300000,1756465199999,54972698.26003000,129505,153937.91000000,32075110.39470000,0
2025-08-29 11:00:00,207.57000000,209.18000000,206.73000000,207.62000000,184634.39600000,1756468799999,38385732.53253000,106890,91863.96900000,19102363.74766000,0
2025-08-29 12:00:00,207.61000000,214.94000000,207.12000000,211.90000000,673681.68900000,1756472399999,142508621.45444000,343370,356761.98200000,75460935.84595000,0
2025-08-29 13:00:00,211.90000000,212.00000000,207.63000000,209.00000000,472544.41000000,1756475999999,99261941.66019000,340172,218162.08200000,45837124.38599000,0
2025-08-29 14:00:00,209.00000000,211.00000000,206.87000000,207.51000000,593789.56300000,1756479599999,124060295.63940000,378628,285764.82900000,59741170.62668000,0
2025-08-29 15:00:00,207.52000000,210.55000000,203.81000000,204.46000000,467676.45200000,1756483199999,97084755.81019000,254030,223482.98300000,46448893.79509000,0
2025-08-29 16:00:00,204.46000000,205.50000000,202.74000000,204.84000000,417353.69100000,1756486799999,85242021.65795000,221660,216914.50800000,44318730.96205000,0
2025-08-29 17:00:00,204.83000000,204.90000000,202.10000000,202.51000000,306185.24200000,1756490399999,62242152.07939000,162695,135069.75800000,27464688.15215000,0
2025-08-29 18:00:00,202.51000000,203.25000000,201.34000000,202.11000000,208626.21000000,1756493999999,42162835.95370000,130368,87875.21900000,17761321.05395000,0
2025-08-29 19:00:00,202.10000000,204.56000000,201.66000000,202.95000000,189105.08400000,1756497599999,38476530.57176000,123192,111232.95000000,22638426.18560000,0
2025-08-29 20:00:00,202.95000000,203.51000000,200.78000000,201.02000000,210768.35000000,1756501199999,42532685.69390000,133464,83619.48600000,16878358.46901000,0
2025-08-29 21:00:00,201.01000000,204.00000000,199.85000000,203.76000000,254845.05500000,1756504799999,51402800.53535000,110571,137801.84200000,27828974.34808000,0
2025-08-29 22:00:00,203.76000000,204.00000000,202.47000000,203.15000000,100894.37700000,1756508399999,20504661.27113000,55598,60191.55900000,12234546.10014000,0
2025-08-29 23:00:00,203.15000000,205.50000000,203.14000000,205.08000000,166140.88200000,1756511999999,33988573.37142000,79701,99162.56900000,20288992.02196000,0
2025-08-30 00:00:00,205.09000000,205.38000000,203.53000000,205.00000000,150176.83000000,1756515599999,30712919.43009000,96609,73918.46500000,15119580.14667000,0
2025-08-30 01:00:00,204.99000000,205.16000000,200.90000000,201.12000000,338317.07900000,1756519199999,68737958.19486000,109318,149056.59900000,30300336.35052000,0
2025-08-30 02:00:00,201.13000000,203.71000000,200.68000000,203.32000000,296531.88300000,1756522799999,59972697.76665000,103506,162560.71800000,32862453.32647000,0
2025-08-30 03:00:00,203.32000000,206.65000000,203.18000000,205.61000000,231030.33700000,1756526399999,47503380.81185000,113610,134350.35300000,27623685.79181000,0
2025-08-30 04:00:00,205.61000000,206.54000000,204.61000000,204.65000000,171571.91800000,1756529999999,35296690.05249000,74564,88981.22900000,18307112.49026000,0
2025-08-30 05:00:00,204.65000000,207.06000000,204.37000000,206.09000000,214353.64200000,1756533599999,44188798.86341000,88817,106643.63200000,21986757.73309000,0
2025-08-30 06:00:00,206.09000000,206.64000000,205.04000000,205.10000000,137341.23300000,1756537199999,28263963.17050000,66766,63558.35000000,13080242.97799000,0
2025-08-30 07:00:00,205.10000000,205.66000000,204.46000000,205.14000000,112740.85900000,1756540799999,23121401.85894000,63235,46871.36300000,9614380.66636000,0
2025-08-30 08:00:00,205.13000000,205.56000000,202.61000000,203.02000000,175568.81400000,1756544399999,35905233.82038000,94752,62931.10200000,12874698.41123000,0
2025-08-30 09:00:00,203.02000000,203.36000000,201.65000000,202.42000000,181542.10800000,1756547999999,36755989.46085000,90266,72233.04500000,14624079.96347000,0
2025-08-30 10:00:00,202.43000000,203.31000000,201.78000000,202.71000000,141778.67600000,1756551599999,28731307.36215000,68509,70916.25100000,14371692.54665000,0
2025-08-30 11:00:00,202.70000000,202.90000000,201.77000000,202.64000000,70084.36500000,1756555199999,14185221.07933000,46056,25843.32900000,5232638.61871000,0
2025-08-30 12:00:00,202.64000000,202.67000000,199.26000000,200.60000000,345018.32500000,1756558799999,69171482.59704000,139815,94295.34000000,18909567.91553000,0
2025-08-30 13:00:00,200.61000000,200.65000000,197.52000000,199.17000000,347524.33400000,1756562399999,69055428.68130000,161535,114871.79600000,22819536.41257000,0
2025-08-30 14:00:00,199.16000000,200.52000000,198.22000000,199.96000000,159754.96900000,1756565999999,31845690.55166000,97211,61416.57500000,12245003.87835000,0
2025-08-30 15:00:00,199.96000000,201.67000000,199.46000000,201.05000000,160190.10500000,1756569599999,32108167.01639000,106287,77342.58300000,15503599.86929000,0
2025-08-30 16:00:00,201.05000000,201.06000000,199.74000000,200.37000000,99751.38300000,1756573199999,19991047.34636000,83504,31892.86600000,6392043.26595000,0
2025-08-30 17:00:00,200.38000000,201.61000000,200.00000000,200.93000000,79303.19000000,1756576799999,15928199.49860000,75573,34758.00200000,6982360.99831000,0
2025-08-30 18:00:00,200.92000000,201.59000000,200.50000000,201.04000000,82716.95700000,1756580399999,16632951.07357000,60769,45357.98200000,9121498.33807000,0
2025-08-30 19:00:00,201.04000000,201.41000000,200.59000000,201.25000000,63980.57700000,1756583999999,12862026.31880000,48352,30789.89800000,6190127.86388000,0
2025-08-30 20:00:00,201.25000000,201.30000000,199.75000000,200.67000000,57406.82200000,1756587599999,11501450.55947000,44059,23399.88000000,4689369.03241000,0
2025-08-30 21:00:00,200.66000000,201.28000000,200.20000000,200.61000000,53228.62300000,1756591199999,10679569.99558000,39055,29260.18200000,5870370.26053000,0
2025-08-30 22:00:00,200.60000000,201.58000000,200.08000000,201.44000000,84221.17800000,1756594799999,16916485.56513000,38882,53310.51500000,10707090.92272000,0
2025-08-30 23:00:00,201.43000000,203.33000000,201.38000000,202.70000000,140441.90800000,1756598399999,28439416.53080000,60615,101076.28900000,20467639.81269000,0
2025-08-31 00:00:00,202.70000000,205.98000000,202.69000000,205.43000000,277324.90400000,1756601999999,56679641.30322000,123568,167208.01700000,34169907.60983000,0
2025-08-31 01:00:00,205.44000000,206.64000000,204.18000000,206.41000000,257843.66500000,1756605599999,52959225.15946000,110038,149653.98800000,30759395.59615000,0
2025-08-31 02:00:00,206.41000000,206.66000000,204.89000000,205.04000000,98254.59100000,1756609199999,20208787.54383000,53281,44211.19500000,9096127.30432000,0
2025-08-31 03:00:00,205.03000000,205.70000000,204.82000000,205.58000000,86515.39500000,1756612799999,17759349.14522000,47511,51357.39900000,10542369.46455000,0
2025-08-31 04:00:00,205.57000000,205.65000000,203.47000000,204.42000000,142994.33100000,1756616399999,29251253.84280000,55203,57390.24100000,11743799.03031000,0
2025-08-31 05:00:00,204.43000000,204.90000000,203.89000000,204.64000000,80433.95600000,1756619999999,16435283.26454000,45748,35656.23500000,7285775.57457000,0
2025-08-31 06:00:00,204.65000000,204.89000000,202.73000000,202.94000000,198877.74600000,1756623599999,40470472.16318000,51725,80795.75300000,16437720.68427000,0
2025-08-31 07:00:00,202.94000000,203.92000000,202.92000000,203.55000000,84277.70100000,1756627199999,17154814.28754000,41416,52668.70400000,10720604.59681000,0
2025-08-31 08:00:00,203.56000000,206.00000000,203.53000000,205.81000000,126624.97000000,1756630799999,25933651.28784000,58672,85142.14200000,17440659.41789000,0
2025-08-31 09:00:00,205.81000000,205.85000000,203.89000000,204.05000000,105094.60700000,1756634399999,21533792.16676000,62445,46848.73400000,9601356.37835000,0
2025-08-31 10:00:00,204.05000000,204.52000000,202.73000000,203.54000000,174835.38600000,1756637999999,35587785.16968000,72246,80214.95800000,16326549.28342000,0
2025-08-31 11:00:00,203.55000000,203.84000000,202.23000000,203.65000000,90451.61600000,1756641599999,18376120.67891000,62795,38916.48100000,7908555.74151000,0
2025-08-31 12:00:00,203.65000000,203.79000000,202.42000000,203.39000000,177558.76800000,1756645199999,36050926.30668000,70262,90846.94200000,18442652.32829000,0
2025-08-31 13:00:00,203.38000000,203.82000000,201.73000000,202.08000000,107621.75800000,1756648799999,21819034.06480000,77315,44590.15600000,9039347.15389000,0
2025-08-31 14:00:00,202.09000000,203.94000000,201.50000000,203.75000000,136244.87100000,1756652399999,27644298.09438000,76458,67043.46900000,13602569.60610000,0
2025-08-31 15:00:00,203.76000000,204.89000000,203.60000000,204.58000000,137307.75600000,1756655999999,28048192.42150000,79781,76089.79400000,15543042.05895000,0
2025-08-31 16:00:00,204.58000000,205.30000000,203.68000000,205.11000000,106249.95700000,1756659599999,21719919.88692000,63211,57193.73300000,11692736.64046000,0
2025-08-31 17:00:00,205.12000000,205.70000000,204.52000000,204.96000000,149763.45400000,1756663199999,30722124.25216000,51944,84656.39000000,17366579.46904000,0
2025-08-31 18:00:00,204.95000000,205.73000000,204.68000000,205.67000000,57958.94300000,1756666799999,11894008.39030000,35219,32206.09000000,6609198.94051000,0
2025-08-31 19:00:00,205.67000000,205.99000000,204.45000000,204.62000000,68730.19900000,1756670399999,14097110.30665000,38494,33812.38300000,6937886.94692000,0
2025-08-31 20:00:00,204.61000000,205.22000000,204.33000000,204.84000000,42407.62300000,1756673999999,8685177.56790000,31832,23534.77000000,4820204.52099000,0
2025-08-31 21:00:00,204.83000000,205.42000000,204.25000000,205.37000000,76586.69100000,1756677599999,15697351.54226000,26477,41914.86900000,8591495.79493000,0
2025-08-31 22:00:00,205.38000000,205.78000000,203.45000000,203.75000000,111567.55200000,1756681199999,22815948.13106000,67905,52010.54700000,10636821.23084000,0
2025-08-31 23:00:00,203.74000000,203.91000000,200.28000000,200.62000000,407697.50800000,1756684799999,82260724.89548000,139591,196503.50100000,39654432.09408000,0
2025-09-01 00:00:00,200.62000000,201.43000000,198.49000000,200.44000000,303931.97800000,1756688399999,60748108.88364000,192336,133673.23400000,26733115.98154000,0
2025-09-01 01:00:00,200.44000000,202.49000000,199.88000000,200.97000000,160040.13200000,1756691999999,32213456.33823000,131893,75817.44500000,15261949.17780000,0
2025-09-01 02:00:00,200.97000000,201.24000000,196.03000000,197.53000000,455367.92000000,1756695599999,90359610.85874000,208273,157710.92400000,31296384.29842000,0
2025-09-01 03:00:00,197.53000000,198.75000000,196.93000000,198.42000000,176008.94200000,1756699199999,34813039.64227000,115669,74091.07000000,14656727.08695000,0
2025-09-01 04:00:00,198.41000000,198.49000000,196.77000000,197.54000000,155618.39800000,1756702799999,30737828.21993000,94250,52015.21900000,10278242.26261000,0
2025-09-01 05:00:00,197.54000000,198.97000000,196.61000000,198.40000000,119273.76900000,1756706399999,23606274.15330000,80188,62747.65500000,12426765.74854000,0
2025-09-01 06:00:00,198.40000000,199.48000000,197.53000000,198.78000000,131092.84100000,1756709999999,26033625.52454000,81985,52416.10400000,10410041.28517000,0
2025-09-01 07:00:00,198.77000000,202.93000000,197.86000000,202.92000000,317215.69800000,1756713599999,63528519.18491000,155798,163750.96700000,32821339.58928000,0
2025-09-01 08:00:00,202.92000000,204.58000000,202.40000000,203.08000000,287827.95700000,1756717199999,58528472.68136000,172452,117688.51100000,23938831.17943000,0
2025-09-01 09:00:00,203.07000000,203.84000000,201.01000000,201.04000000,188643.85000000,1756720799999,38226608.28941000,100545,81841.77100000,16597406.44992000,0
2025-09-01 10:00:00,201.04000000,201.59000000,198.36000000,199.47000000,194473.01900000,1756724399999,38850052.24544000,131675,64471.05700000,12880439.22139000,0
2025-09-01 11:00:00,199.47000000,199.68000000,198.67000000,199.40000000,125365.44000000,1756727999999,24971123.72543000,78696,45723.29400000,9110097.89723000,0
2025-09-01 12:00:00,199.41000000,200.49000000,198.77000000,199.60000000,123473.40000000,1756731599999,24664919.53882000,92610,55327.77100000,11054565.14439000,0
2025-09-01 13:00:00,199.61000000,201.13000000,198.94000000,199.68000000,163500.81300000,1756735199999,32709999.25419000,144926,60520.74900000,12111672.29919000,0
2025-09-01 14:00:00,199.68000000,200.72000000,198.94000000,200.22000000,147361.92700000,1756738799999,29423787.51768000,97163,74602.71200000,14887052.35855000,0
2025-09-01 15:00:00,200.21000000,200.87000000,197.67000000,198.37000000,194634.33400000,1756742399999,38751856.20073000,127507,73211.02300000,14584227.13104000,0
2025-09-01 16:00:00,198.36000000,198.98000000,197.44000000,198.56000000,164105.33100000,1756745999999,32525267.89608000,116097,79196.87300000,15691554.84393000,0
2025-09-01 17:00:00,198.56000000,199.12000000,197.27000000,198.55000000,115703.33000000,1756749599999,22918443.64769000,107256,54639.46800000,10826541.09334000,0
2025-09-01 18:00:00,198.54000000,199.52000000,198.42000000,199.23000000,89168.57100000,1756753199999,17744950.68655000,72494,39945.02100000,7949448.03645000,0
2025-09-01 19:00:00,199.23000000,200.16000000,199.14000000,200.16000000,61679.18500000,1756756799999,12317971.88410000,51976,24342.12000000,4860853.44686000,0
2025-09-01 20:00:00,200.16000000,200.17000000,196.16000000,197.71000000,230472.20500000,1756760399999,45529633.73259000,140106,94104.80300000,18583122.91393000,0
2025-09-01 21:00:00,197.71000000,197.80000000,194.43000000,195.06000000,284475.56900000,1756763999999,55749243.90233000,145774,108132.67700000,21196265.32960000,0
2025-09-01 22:00:00,195.07000000,195.97000000,194.19000000,195.76000000,163033.19500000,1756767599999,31772413.85556000,108324,80027.68400000,15598875.34505000,0
2025-09-01 23:00:00,195.76000000,197.44000000,195.47000000,197.32000000,112299.96900000,1756771199999,22049525.65153000,85951,66053.86400000,12971621.36662000,0
2025-09-02 00:00:00,197.32000000,197.99000000,196.77000000,197.71000000,108217.83200000,1756774799999,21360061.25489000,80772,57818.19600000,11413440.67732000,0
2025-09-02 01:00:00,197.71000000,200.02000000,197.24000000,199.27000000,178343.01200000,1756778399999,35426548.26053000,98591,106101.64200000,21083484.32938000,0
2025-09-02 02:00:00,199.26000000,202.40000000,198.84000000,202.25000000,205224.72700000,1756781999999,41141068.78240000,102369,122719.64200000,24616661.20709000,0
2025-09-02 03:00:00,202.25000000,203.36000000,201.58000000,201.85000000,191491.07800000,1756785599999,38751307.91937000,110253,91119.78700000,18442697.20846000,0
2025-09-02 04:00:00,201.86000000,203.14000000,201.39000000,203.00000000,105687.56100000,1756789199999,21379205.43395000,67472,68570.29700000,13872454.78059000,0
2025-09-02 05:00:00,203.00000000,203.50000000,201.94000000,203.26000000,96075.57900000,1756792799999,19490194.50065000,65937,56256.63600000,11415126.54653000,0
2025-09-02 06:00:00,203.27000000,204.45000000,203.14000000,204.10000000,190537.19900000,1756796399999,38867006.28078000,87318,110509.54100000,22542187.25009000,0
2025-09-02 07:00:00,204.11000000,204.20000000,201.85000000,202.12000000,181584.11300000,1756799999999,36856207.98491000,88290,84865.35900000,17231562.28262000,0
2025-09-02 08:00:00,202.12000000,203.90000000,202.03000000,203.10000000,125325.19200000,1756803599999,25459408.52587000,83002,62300.36800000,12655711.40775000,0
2025-09-02 09:00:00,203.10000000,204.39000000,202.81000000,204.39000000,131599.80000000,1756807199999,26824151.64816000,68090,70277.71300000,14327375.11181000,0
2025-09-02 10:00:00,204.39000000,204.45000000,203.39000000,203.71000000,110376.37800000,1756810799999,22500595.05067000,73824,53716.94900000,10950834.06337000,0
2025-09-02 11:00:00,203.71000000,203.78000000,201.67000000,201.98000000,117872.27700000,1756814399999,23891885.79643000,79975,45472.84400000,9219199.40920000,0
2025-09-02 12:00:00,201.97000000,202.23000000,197.37000000,197.99000000,301805.21400000,1756817999999,60218460.76415000,195109,134249.38600000,26771163.80724000,0
2025-09-02 13:00:00,197.99000000,204.30000000,197.81000000,204.05000000,481775.32000000,1756821599999,96973171.92144000,280568,288344.30400000,58052939.75619000,0
2025-09-02 14:00:00,204.04000000,205.15000000,202.66000000,204.37000000,395126.80500000,1756825199999,80634248.50905000,235510,214188.07600000,43725360.98153000,0
2025-09-02 15:00:00,204.36000000,204.62000000,199.77000000,200.30000000,258265.60300000,1756828799999,52253419.86214000,169232,122422.29700000,24788349.18618000,0
2025-09-02 16:00:00,200.29000000,201.99000000,199.48000000,201.47000000,166726.54200000,1756832399999,33476396.58530000,141916,96702.45700000,19417497.82204000,0
2025-09-02 17:00:00,201.48000000,205.36000000,201.48000000,204.80000000,267813.13400000,1756835999999,54647258.39275000,144743,175922.62800000,35894058.79324000,0
2025-09-02 18:00:00,204.79000000,206.52000000,203.33000000,205.65000000,242296.50100000,1756839599999,49585644.35341000,149847,120833.85200000,24746133.31463000,0
2025-09-02 19:00:00,205.66000000,207.00000000,204.43000000,205.54000000,184006.32500000,1756843199999,37839743.16166000,131433,98760.17800000,20319582.01327000,0
2025-09-02 20:00:00,205.53000000,208.23000000,204.91000000,206.73000000,214074.47900000,1756846799999,44362152.22192000,127446,126298.56000000,26177493.66686000,0
2025-09-02 21:00:00,206.73000000,208.00000000,206.65000000,207.26000000,144965.61600000,1756850399999,30068571.27251000,62134,95041.12500000,19715892.59404000,0
2025-09-02 22:00:00,207.26000000,208.87000000,206.63000000,208.66000000,227035.21900000,1756853999999,47171626.12056000,96424,137405.93400000,28555287.30125000,0
2025-09-02 23:00:00,208.66000000,209.68000000,207.96000000,209.65000000,268412.04300000,1756857599999,56074963.63562000,113747,157577.11500000,32919597.34251000,0
2025-09-03 00:00:00,209.64000000,210.47000000,207.88000000,208.37000000,345497.10200000,1756861199999,72241590.39453000,129172,208129.67700000,43511542.22549000,0
2025-09-03 01:00:00,208.36000000,211.84000000,207.42000000,211.47000000,278954.26900000,1756864799999,58311971.74700000,136287,148682.27600000,31117107.28174000,0
2025-09-03 02:00:00,211.46000000,211.97000000,210.34000000,211.28000000,290747.85300000,1756868399999,61418388.26409000,144225,163597.96300000,34557945.82443000,0
2025-09-03 03:00:00,211.27000000,211.84000000,209.32000000,210.03000000,159202.20600000,1756871999999,33487460.54077000,80130,64870.99600000,13647409.04307000,0
2025-09-03 04:00:00,210.02000000,210.46000000,209.21000000,210.28000000,108958.09500000,1756875599999,22866098.90904000,65447,66322.90000000,13923251.63259000,0
2025-09-03 05:00:00,210.28000000,210.48000000,208.93000000,209.03000000,93763.64700000,1756879199999,19637658.87078000,65978,44414.46200000,9303237.48697000,0
2025-09-03 06:00:00,209.04000000,209.45000000,207.94000000,208.44000000,246863.86300000,1756882799999,51445293.42449000,88036,142583.98300000,29709156.61521000,0
2025-09-03 07:00:00,208.44000000,209.41000000,208.04000000,209.36000000,115476.09100000,1756886399999,24096318.99503000,75420,63813.41700000,13315134.39012000,0
2025-09-03 08:00:00,209.36000000,210.75000000,208.93000000,209.40000000,170642.32500000,1756889999999,35807224.97137000,74272,99514.16200000,20885332.81123000,0
2025-09-03 09:00:00,209.40000000,209.68000000,208.15000000,209.61000000,138275.66800000,1756893599999,28875739.34566000,76830,69283.06500000,14471604.06254000,0
2025-09-03 10:00:00,209.62000000,210.37000000,208.93000000,209.92000000,125307.02800000,1756897199999,26301146.23201000,69688,67160.40700000,14097558.29586000,0
2025-09-03 11:00:00,209.91000000,211.34000000,209.65000000,210.38000000,138534.76700000,1756900799999,29178037.63898000,71893,85041.15300000,17912127.29033000,0
2025-09-03 12:00:00,210.37000000,211.40000000,208.69000000,209.14000000,248474.38700000,1756904399999,52282073.58168000,90056,148967.93800000,31391323.91541000,0
2025-09-03 13:00:00,209.14000000,213.02000000,209.10000000,211.62000000,365050.08200000,1756907999999,77131066.03384000,182163,193053.37400000,40795764.09559000,0
2025-09-03 14:00:00,211.63000000,212.66000000,210.35000000,212.07000000,381443.44800000,1756911599999,80692579.40075000,190867,191717.39000000,40556480.69026000,0
2025-09-03 15:00:00,212.07000000,212.66000000,210.91000000,211.37000000,172405.10500000,1756915199999,36548297.21140000,84732,90599.70400000,19206868.60157000,0
2025-09-03 16:00:00,211.37000000,211.97000000,209.46000000,209.93000000,117894.14100000,1756918799999,24822499.49664000,90137,42896.71700000,9029507.97744000,0
2025-09-03 17:00:00,209.93000000,211.56000000,209.93000000,210.81000000,88088.14400000,1756922399999,18568728.89091000,78432,44897.02200000,9463487.01685000,0
2025-09-03 18:00:00,210.80000000,211.19000000,208.83000000,209.68000000,101866.93900000,1756925999999,21383490.14834000,71144,48470.04800000,10179776.37737000,0
2025-09-03 19:00:00,209.67000000,210.48000000,209.29000000,210.38000000,80755.11100000,1756929599999,16943655.45348000,58155,42800.79100000,8981535.97069000,0
2025-09-03 20:00:00,210.38000000,210.46000000,209.22000000,209.43000000,64917.01400000,1756933199999,13613876.02477000,47105,36507.96900000,7655671.17617000,0
2025-09-03 21:00:00,209.42000000,209.52000000,208.38000000,208.88000000,61629.13400000,1756936799999,12878540.05658000,34456,26657.51200000,5572047.54690000,0
2025-09-03 22:00:00,208.88000000,209.89000000,208.51000000,209.88000000,76715.55600000,1756940399999,16039271.70622000,48191,47504.54900000,9931134.81899000,0
2025-09-03 23:00:00,209.89000000,210.96000000,209.65000000,210.77000000,91729.70800000,1756943999999,19298385.37124000,51277,48219.66100000,10145006.18885000,0
2025-09-04 00:00:00,210.77000000,211.94000000,210.45000000,211.23000000,118088.50000000,1756947599999,24946727.03085000,63203,66823.83700000,14119983.86696000,0
2025-09-04 01:00:00,211.24000000,211.25000000,209.75000000,210.39000000,99003.50400000,1756951199999,20833056.14710000,61065,42577.46000000,8957674.43313000,0
